GeneID,Exp_leaf,Exp_bud
MgIM767.06G199400,75.1189239379669,26.2599363226808
MgIM767.04G100400,75.035399698053,66.9011999224436
MgIM767.07G081400,75.0117344330021,6.01325303978939
MgIM767.04G228700,74.9992074375097,28.4286648292284
MgIM767.08G034800,74.9436615560787,131.725161170604
MgIM767.05G097100,74.7865990735189,7.03294536208575
MgIM767.11G046200,74.7712010586443,216.645220249342
MgIM767.11G101700,74.7651108032575,338.432051034788
MgIM767.14G298300,74.7568365816687,130.87740481949
MgIM767.10G152600,74.7218836354445,63.5610806806205
MgIM767.01G053800,74.710947084014,6.44434210687962
MgIM767.14G186200,74.6044661797024,259.396167353108
MgIM767.13G089500,74.5735837986432,74.4056630404839
MgIM767.10G000900,74.5068074379665,98.8511377085852
MgIM767.05G038000,74.457701781036,14.109314762727
MgIM767.12G101000,74.4546516013786,13.6525677149509
MgIM767.09G100100,74.4524963825729,214.501406587516
MgIM767.11G038700,74.4460586050994,11.0802273900131
MgIM767.10G131600,74.3987189568712,86.1220148498437
MgIM767.13G044900,74.3317388078217,56.9739338628893
MgIM767.12G144000,74.322389674217,60.2923143727835
MgIM767.12G165500,74.2802955828553,67.5097242568269
MgIM767.10G022100,74.2721336359505,21.8157471233041
MgIM767.09G106300,74.2494787249513,170.907297302011
MgIM767.06G165600,74.2427864257629,21.1366602654918
MgIM767.05G052700,74.1438180624015,176.868421046103
MgIM767.04G006100,74.1097753827236,38.3303299932138
MgIM767.13G032700,74.1039173613098,18.5538307948277
MgIM767.11G107200,73.9780117704614,0.284242243958802
MgIM767.06G165400,73.861231261631,169.846474071501
MgIM767.04G175000,73.8079393871475,91.8822521903312
MgIM767.11G064000,73.7669897738772,339.010558565057
MgIM767.08G129800,73.7594302424407,99.4002631151897
MgIM767.09G018800,73.709148749584,25.5946053741028
MgIM767.12G172400,73.6190000374316,14.8283933450369
MgIM767.02G154100,73.6189552634916,62.4628298790794
MgIM767.02G130400,73.6096456653117,107.253410974269
MgIM767.12G014800,73.5169419634154,301.724089192643
MgIM767.06G079900,73.5150314247793,171.051234731139
MgIM767.06G037800,73.436750682793,9.53189758436405
MgIM767.06G188700,73.4238351181926,137.977699839361
MgIM767.13G024300,73.3397749426906,17.0388435666818
MgIM767.03G057100,73.2528139226869,102.389042570167
MgIM767.10G151600,73.227979515343,149.245242060295
MgIM767.01G048300,73.1863422687762,236.199508915598
MgIM767.04G062800,73.1526633345232,19.4561865944696
MgIM767.09G039300,73.127925074225,100.355271116042
MgIM767.08G158800,73.1019492999413,183.196138886238
MgIM767.14G093000,73.0628583903235,274.058484816247
MgIM767.14G118200,73.0585990367145,138.791142929979
MgIM767.14G214500,72.9930840648446,66.5740888516134
MgIM767.05G064400,72.9494530467554,96.01919722016
MgIM767.06G021000,72.9466162219403,75.9525055630509
MgIM767.13G143400,72.9367058833346,90.9800833309477
MgIM767.04G134900,72.8868095412717,8.4462804345013
MgIM767.08G204200,72.8508365901486,7.70412408130505
MgIM767.10G003100,72.7886093215988,213.983228541516
MgIM767.09G105500,72.7641252217866,4.92523673316083
MgIM767.07G024900,72.6725667208381,7.95927558305555
MgIM767.11G125000,72.6447546387942,17.4310634420503
MgIM767.08G069100,72.6120893960517,28.3257201833148
MgIM767.14G206100,72.6009795596506,28.9166473803012
MgIM767.02G037300,72.5327083080756,145.96019590931
MgIM767.09G118900,72.5023747218707,83.6671846288182
MgIM767.14G093100,72.4239289998368,240.597421665344
MgIM767.14G220900,72.352685588677,19.132739488862
MgIM767.11G015800,72.2393477781193,6.40301804297744
MgIM767.02G088100,72.1705445176538,141.816311157794
MgIM767.05G138400,71.9940549071488,22.9084693523697
MgIM767.11G131000,71.9881690677213,65.6786613194311
MgIM767.08G200700,71.9563993017351,92.7491577268309
MgIM767.05G020400,71.9472776113549,58.539771533216
MgIM767.09G033900,71.9067325330162,476.724455033585
MgIM767.06G100100,71.8957127082523,50.0654686837206
MgIM767.09G079800,71.8039489249474,8.20785786120609
MgIM767.01G016100,71.7433317666364,96.9606906246249
MgIM767.12G032500,71.7332011612316,206.434491415478
MgIM767.04G216300,71.7321197763567,5.51736105385483
MgIM767.14G112400,71.6971504546244,80.8965663670039
MgIM767.10G142200,71.6400348324188,76.5194655528028
MgIM767.09G103800,71.63358145409,313.224198573903
MgIM767.14G000100,71.6039330944425,23.4928028061896
MgIM767.13G115400,71.5856433786918,109.146825892797
MgIM767.02G142400,71.5083312099603,15.2244460043151
MgIM767.04G205600,71.5050926627233,19.3177909537936
MgIM767.08G007700,71.5048288500903,21.0490372386067
MgIM767.13G113400,71.4846150966281,78.0533039284616
MgIM767.02G055500,71.4838167052409,151.143556965516
MgIM767.14G026800,71.4751629126928,93.0362028885366
MgIM767.05G139100,71.4200800920814,76.6104572108792
MgIM767.05G053600,71.4140508163634,44.9275233235212
MgIM767.04G125600,71.3842913510515,179.566390824769
MgIM767.02G081700,71.3200961751416,148.092776835302
MgIM767.13G011400,71.30525133351,2.90779864743647
MgIM767.13G081000,71.2842023259759,195.241687438892
MgIM767.14G002600,71.2127913852585,40.4401353950448
MgIM767.13G030400,71.2108742601898,0.0299682429207036
MgIM767.08G026700,71.210734468089,81.0517777130465
MgIM767.14G070700,71.1797983510157,158.353053709453
MgIM767.01G007100,71.169168815577,55.3229795018589
MgIM767.06G053100,71.1405786485451,35.9087649242141
MgIM767.01G026900,71.0945458073252,18.3961542925875
MgIM767.09G027800,71.091649407179,41.0528152928276
MgIM767.06G084900,71.0375116297988,73.768907640443
MgIM767.06G196800,71.0171690632159,63.9420220163031
MgIM767.02G021300,71.0055178657317,127.782580188842
MgIM767.03G012000,70.9706695920273,42.4439790268293
MgIM767.10G076000,70.9562070445477,63.3152955754028
MgIM767.14G232500,70.9232713965098,148.437854524298
MgIM767.04G118200,70.9160724804143,128.914182101937
MgIM767.14G292300,70.8696758411526,31.0947924536036
MgIM767.02G006300,70.8417439857986,143.419068586377
MgIM767.02G180400,70.8365796398958,169.059902490373
MgIM767.14G100400,70.7985389799897,39.2103580446041
MgIM767.09G025600,70.5481811954991,34.4830037620275
MgIM767.09G002400,70.5427639335081,21.9131428527985
MgIM767.14G323000,70.4984999881938,56.8337658594083
MgIM767.11G099100,70.4791573191848,56.018461870585
MgIM767.13G078000,70.4160055838018,76.7470097334227
MgIM767.03G001400,70.4073961299162,115.17053890337
MgIM767.07G063800,70.3720667513778,34.9842004209936
MgIM767.06G153600,70.3396972159411,49.5678498693133
MgIM767.08G013800,70.3267156888816,70.0041657259088
MgIM767.09G005800,70.291508900263,45.6461050316447
MgIM767.02G028000,70.1697712030471,3.47400297638011
MgIM767.14G316900,70.1682812339963,1.08902048927286
MgIM767.02G149200,70.1477673900136,126.637866583477
MgIM767.01G068000,70.1165037998337,281.357506443182
MgIM767.07G022400,70.0791092621592,32.7646000459827
MgIM767.08G211800,69.9660156538187,80.9886380724218
MgIM767.13G159200,69.9651796062824,16.4881988915074
MgIM767.12G033000,69.947992674881,103.554031313347
MgIM767.10G025300,69.7285664772518,75.4974968586371
MgIM767.04G055100,69.6873521489459,10.2967620931211
MgIM767.11G031300,69.6550220150664,161.311662578264
MgIM767.05G095700,69.6384787166766,131.759199621016
MgIM767.07G109500,69.6271854226752,8.52971433407605
MgIM767.14G077500,69.5727684293256,206.042252925791
MgIM767.04G158200,69.569582897879,47.6845648612749
MgIM767.14G151200,69.5402280296926,8.781996551731
MgIM767.03G076000,69.4219445983195,237.262550928842
MgIM767.09G088300,69.3988404514167,124.897107380996
MgIM767.05G045600,69.3491009682208,49.2204694598814
MgIM767.10G068500,69.3147503875556,31.8660839483145
MgIM767.14G113400,69.2629397072233,34.5880027101657
MgIM767.03G116200,69.249818430813,60.1791932119406
MgIM767.01G100200,69.239168346834,753.133150818968
MgIM767.13G139400,69.2147856644207,63.3538961987072
MgIM767.11G076200,69.1527761687822,13.8341768280779
MgIM767.02G067600,69.0407568732728,26.7763771308178
MgIM767.05G035300,68.9859634377945,97.0370942947457
MgIM767.08G069700,68.8319824450197,186.548687635633
MgIM767.04G134500,68.8160866275919,178.575074265137
MgIM767.12G004500,68.8039405965456,132.086844488586
MgIM767.13G133500,68.7889335601639,139.106098211616
MgIM767.06G078900,68.7568084390531,34.9860764374447
MgIM767.07G017400,68.7486867136892,16.9285396792572
MgIM767.03G120600,68.7085924445123,6.81960071099445
MgIM767.04G069000,68.6807020811054,68.5768640641307
MgIM767.13G123800,68.6637381839483,741.727889076292
MgIM767.09G114300,68.6549436998142,10.4259890275157
MgIM767.08G155200,68.609819415553,103.376880858266
MgIM767.05G057400,68.476176734534,36.8153567443364
MgIM767.13G094700,68.4662905404436,28.0843502488461
MgIM767.14G017400,68.442120344764,253.267782595378
MgIM767.13G162100,68.4158697790048,112.567475023899
MgIM767.04G041900,68.3232613611623,95.5734891845411
MgIM767.01G077700,68.3063647549363,6.83561844437473
MgIM767.13G067000,68.3029623010861,48.6671241853197
MgIM767.07G102400,68.2253543179499,63.2292550134695
MgIM767.08G149300,68.201226488987,57.9225151133361
MgIM767.06G144100,68.1922937446869,1.69981681835467
MgIM767.04G067700,68.1733995253525,28.0647482880054
MgIM767.13G001000,68.1260829801243,8.28843118932373
MgIM767.08G109100,68.102988908776,55.1646543405702
MgIM767.01G021700,68.098465974352,57.7315731298185
MgIM767.09G004100,68.0947214278026,9.83080788431884
MgIM767.05G043400,68.0796200626864,5.87800754520075
MgIM767.12G139000,68.054320569159,67.8421159400728
MgIM767.14G052100,67.883106031054,253.630002537996
MgIM767.13G192000,67.8596968629845,39.4589469151982
MgIM767.12G140700,67.8080096434142,15.2637088446644
MgIM767.13G111600,67.7975381482503,195.7198812688
MgIM767.14G022500,67.750199364905,39.7224826318545
MgIM767.14G264500,67.6645929677598,52.4289369706958
MgIM767.08G208900,67.5707190791185,213.30410591039
MgIM767.02G079000,67.5230970945098,6.0904623124353
MgIM767.14G225400,67.5125521084312,65.1261705719438
MgIM767.12G152800,67.4959589484604,56.257037165544
MgIM767.13G172700,67.4718474575233,74.7529791134397
MgIM767.05G017200,67.460231759115,15.6742513181103
MgIM767.06G078300,67.4239773146053,180.267322253392
MgIM767.01G035700,67.3444274308003,5.66180521760932
MgIM767.06G002300,67.3232820119568,157.938919766772
MgIM767.06G189600,67.3145088751351,147.966399711755
MgIM767.01G087300,67.2209364555194,194.995853372845
MgIM767.05G053200,67.1516391265468,79.2822806140474
MgIM767.08G119600,67.0314646029213,90.9193568579766
MgIM767.13G072900,67.0042848563199,49.6447122589954
MgIM767.01G004700,66.966619448928,189.530263739282
MgIM767.05G087200,66.9542884556729,466.18138969057
MgIM767.07G020100,66.8977392440021,55.8477599987182
MgIM767.09G122800,66.8958936523978,123.127148677904
MgIM767.05G111800,66.8686846169171,96.6858150019939
MgIM767.06G110200,66.7501228063401,169.056381250076
MgIM767.11G096600,66.7112422613204,448.22770145114
MgIM767.05G131200,66.6001730995205,27.5864268098628
MgIM767.13G000100,66.5620494319033,112.908456387152
MgIM767.14G145900,66.5364672266643,3.19337862931417
MgIM767.08G000400,66.4595868899337,99.3471522174134
MgIM767.02G119200,66.4175963216036,22.9442306707661
MgIM767.06G107500,66.39008207239,67.8692382197399
MgIM767.05G076300,66.3598917345129,41.877918458622
MgIM767.12G177900,66.3592656374414,18.5885181937667
MgIM767.08G096000,66.1750193516422,65.4600243178821
MgIM767.11G126700,66.1681880036495,122.265429996859
MgIM767.06G026600,66.0733836245603,109.136625861358
MgIM767.03G108100,66.05427648756,30.4605237679345
MgIM767.10G031000,66.0535714538039,85.9769305731056
MgIM767.09G114600,66.0171888233442,154.340336511006
MgIM767.01G069700,66.0149721536738,32.2778008378221
MgIM767.13G079800,66.0076063969646,32.4672192215629
MgIM767.08G196400,65.9830846421041,4.02112869182698
MgIM767.02G179300,65.9676903556853,90.2503071236326
MgIM767.01G090400,65.948224077661,33.6191800885065
MgIM767.04G097000,65.9135315188634,120.219919720486
MgIM767.13G063200,65.9071097241659,86.8768970339278
MgIM767.12G081400,65.8872742567038,182.961632783477
MgIM767.13G140200,65.8662057674231,78.194705420916
MgIM767.06G098500,65.8500303358857,187.820773957084
MgIM767.07G072400,65.8494766099293,125.250599685067
MgIM767.02G055400,65.8334075924756,16.6915442563542
MgIM767.01G043500,65.8153289632604,110.998245194829
MgIM767.11G112600,65.7945307030672,182.250385775592
MgIM767.11G015100,65.771218409296,210.507268397803
MgIM767.14G322900,65.7478088426886,43.9095178110206
MgIM767.04G138700,65.7202659369954,55.7668746554732
MgIM767.12G118900,65.6755416998965,80.9230338252844
MgIM767.14G077000,65.5672776280478,88.3922449970551
MgIM767.09G079900,65.5301146873591,19.3463865818624
MgIM767.10G116100,65.4982553464463,78.7227001229593
MgIM767.12G176900,65.4302505384201,77.6490969086987
MgIM767.13G187800,65.3813591561441,31.9905887107462
MgIM767.02G083400,65.3658488048004,162.614154941356
MgIM767.14G102600,65.3289005560136,61.0576506468907
MgIM767.10G128400,65.307476685392,62.6378145782475
MgIM767.03G057300,65.2883894195275,6.79050933682666
MgIM767.08G147500,65.2831011515519,65.707407342789
MgIM767.14G082500,65.2733736059591,77.7839145413126
MgIM767.12G113800,65.168240626293,91.1528282524673
MgIM767.12G133200,65.159079286664,151.11782976482
MgIM767.02G105200,65.0714970415958,13.6147390237068
MgIM767.04G079400,65.0534118014124,26.4354843127655
MgIM767.03G015700,65.0073962221883,23.5897822418885
MgIM767.14G224500,64.9991794945138,106.991363599957
MgIM767.14G004900,64.8481673077092,104.494506016705
MgIM767.04G156100,64.8331600691201,103.024393867233
MgIM767.07G091900,64.8137451142762,64.4913186649034
MgIM767.02G146500,64.7986844318804,19.8279260582391
MgIM767.10G035800,64.7196277211124,22.4888535300606
MgIM767.10G123400,64.7075872606641,83.820355751189
MgIM767.05G003900,64.6455340099061,215.929809512346
MgIM767.14G065400,64.606719142258,184.975933149948
MgIM767.06G161100,64.5846680591965,15.5208277037361
MgIM767.03G071400,64.5570684425168,247.539949725444
MgIM767.04G170600,64.5460729105601,64.5040100386973
MgIM767.12G180500,64.5435707617711,41.5093022697042
MgIM767.13G004200,64.5115473171924,68.992524428318
MgIM767.14G238900,64.4709372106159,163.62945184056
MgIM767.04G165900,64.4675472622764,17.0438366445865
MgIM767.04G132400,64.4179638014432,22.3417504819741
MgIM767.03G029100,64.4001982167798,4.74742628836198
MgIM767.13G018600,64.3075964592897,104.066847960754
MgIM767.14G256800,64.2682236638731,66.6917141210331
MgIM767.01G058600,64.2393437197795,169.285565084836
MgIM767.04G022100,64.1783103836305,38.6349020748214
MgIM767.06G071700,64.0644690247868,117.856413725553
MgIM767.03G027300,64.0569432694195,14.6209276899485
MgIM767.06G097300,64.0562329824628,65.6119776538458
MgIM767.14G050700,64.0358264804506,223.143710868036
MgIM767.01G110000,64.0006708709574,28.4222436517902
MgIM767.14G244600,63.9655479245272,99.9404353584794
MgIM767.06G001200,63.911086173255,70.3411913637757
MgIM767.05G031900,63.853343571016,118.617389337919
MgIM767.14G277300,63.8406307852857,234.240485238268
MgIM767.14G280300,63.8272934213014,140.448130324883
MgIM767.14G163300,63.8126525591954,78.7599496433368
MgIM767.06G144300,63.7744590171501,82.5124000351004
MgIM767.11G076300,63.6580004183499,5.89090152579479
MgIM767.06G176600,63.6335243444824,21.5508141219393
MgIM767.06G020900,63.554895916863,46.6866523790682
MgIM767.07G072200,63.5492121228951,123.348114823579
MgIM767.10G050000,63.4988506867492,190.368898552926
MgIM767.03G124200,63.4949312777099,17.2973196306066
MgIM767.13G008000,63.4266530702214,91.72150349973
MgIM767.09G089600,63.3840057361095,9.09774941029262
MgIM767.06G070600,63.3429273373236,87.7134944087702
MgIM767.09G102900,63.2830496696938,43.72639729787
MgIM767.05G058400,63.2749511393936,5.55872573286687
MgIM767.05G017300,63.2240521210176,1.13812198319451
MgIM767.11G108800,63.209513679285,117.338399752846
MgIM767.09G043700,63.1291821921899,186.02170942053
MgIM767.04G124600,63.0709802398196,37.8086037108665
MgIM767.06G076300,63.0486371342873,158.08721852968
MgIM767.10G093200,62.9880448611164,73.5104329756102
MgIM767.11G063900,62.9863812788506,131.358813044771
MgIM767.12G001300,62.9529593390038,158.396705134848
MgIM767.02G022200,62.915089183217,24.3057722559482
MgIM767.12G060900,62.8622460778171,0.62354138469455
MgIM767.08G000900,62.7949189514895,43.9870808226405
MgIM767.10G006100,62.7648254636602,74.6072674382183
MgIM767.10G075500,62.7636784951076,41.746020321794
MgIM767.06G107600,62.7436877771813,23.9472716735522
MgIM767.14G211800,62.7353854100541,29.0329325703136
MgIM767.04G122500,62.7179937031947,57.4777778301901
MgIM767.04G141500,62.6620043935269,16.9288347114685
MgIM767.10G097700,62.6251474329998,210.399018232293
MgIM767.13G186500,62.5809411735732,87.8118282421685
MgIM767.11G125600,62.4549279971684,3.135621524157
MgIM767.14G157700,62.4276951504135,162.924010108497
MgIM767.05G133100,62.3418580399833,85.4471658749801
MgIM767.02G061300,62.3199962434227,113.762073887367
MgIM767.03G086500,62.2776292832147,145.952279657502
MgIM767.06G069600,62.2768337605034,88.4006643694903
MgIM767.13G062100,62.1733559418194,27.4755650569195
MgIM767.12G032600,62.1684737992307,201.81955996403
MgIM767.05G107900,62.1572204581719,2.0784658107028
MgIM767.02G070100,62.0474031081868,28.1388461976358
MgIM767.07G013500,62.0071204118164,150.2812198161
MgIM767.13G038800,61.9451089735578,134.817469513938
MgIM767.14G175400,61.9045127653921,4.85731121208161
MgIM767.08G024300,61.8801916412787,189.856514701804
MgIM767.14G147900,61.8799673574753,57.8055177798949
MgIM767.04G010600,61.8728814668272,65.7462862764814
MgIM767.08G037200,61.8542180491649,16.1077447939973
MgIM767.12G130600,61.8177533015442,25.8788862432548
MgIM767.04G059800,61.8005237945823,1.92792533839458
MgIM767.09G074700,61.7618163529874,62.9455172592824
MgIM767.08G123400,61.7531058083199,169.598394974599
MgIM767.04G119400,61.725407686026,93.385768523361
MgIM767.12G138100,61.7082962908547,77.1399940787944
MgIM767.08G140600,61.6806305782995,116.905457810366
MgIM767.10G014400,61.624571920749,121.173105287451
MgIM767.10G039300,61.6235538484297,54.1529068356915
MgIM767.05G080100,61.6210592507961,121.101286398474
MgIM767.05G039900,61.5054229163485,72.0881326094187
MgIM767.14G183000,61.492395758474,90.6943754229024
MgIM767.10G179500,61.450935550718,105.934940624926
MgIM767.14G286200,61.4082005345752,110.2010384719
MgIM767.01G101400,61.3648817585536,42.2961162073984
MgIM767.06G074900,61.3528191946391,52.8218745608012
MgIM767.08G004100,61.3488118109334,134.374518223355
MgIM767.02G054200,61.2968817931181,33.8614146772041
MgIM767.14G071200,61.2929647850668,48.6827988890514
MgIM767.12G113000,61.2768116825097,57.5446001156357
MgIM767.10G173900,61.2095206227985,121.837810894356
MgIM767.08G018200,61.2001730730018,27.4938962842385
MgIM767.08G184000,61.1711957944543,8.95095184700079
MgIM767.06G000500,61.1246023994189,145.140398657566
MgIM767.08G038100,61.084060890919,62.1119031772993
MgIM767.05G069400,61.0273587950507,168.567578155197
MgIM767.14G061800,61.0214509521214,102.916743393419
MgIM767.10G155800,61.0202529315291,49.210534512361
MgIM767.10G171200,60.963424321492,239.331524501796
MgIM767.08G056700,60.9109749139395,80.0921558943401
MgIM767.03G125300,60.8767210389474,16.5014749922265
MgIM767.10G159700,60.8587041419139,3.46354003880859
MgIM767.09G113300,60.8207237109303,9.43764824593411
MgIM767.04G108400,60.7904706326415,134.61702088028
MgIM767.09G077900,60.7530097444194,9.65194864235304
MgIM767.14G000300,60.7161380078058,38.3315573310288
MgIM767.04G050500,60.7098810179235,15.766893295141
MgIM767.14G002800,60.7070646511655,147.533639917177
MgIM767.02G136300,60.7070225947687,89.6347304143501
MgIM767.08G023400,60.6679690316433,23.3238582736302
MgIM767.08G099800,60.6644665018487,278.718251312037
MgIM767.11G132600,60.6382639765466,6.28778316356498
MgIM767.14G157600,60.6347905198587,104.797034587345
MgIM767.04G164300,60.6233106379978,137.916060875944
MgIM767.02G137000,60.6180581258174,8.51680226799172
MgIM767.09G125300,60.5952594736917,82.0168860988355
MgIM767.10G038000,60.5353920875554,45.2561227042073
MgIM767.14G251000,60.5353234605092,27.7785704065067
MgIM767.08G084500,60.4703232045095,31.9806073839207
MgIM767.10G154200,60.4698443082473,139.723997837416
MgIM767.13G084200,60.4623691792882,161.544768590273
MgIM767.08G070100,60.4280396339623,22.8671564019863
MgIM767.13G122800,60.3805735113203,33.2968382634697
MgIM767.04G094200,60.351063335677,13.2176666850865
MgIM767.04G084600,60.3442919482965,12.7204512435948
MgIM767.02G054900,60.3330751822128,93.1602960745045
MgIM767.14G190300,60.280139238415,18.8233759239241
MgIM767.09G096500,60.255477358325,2.39275184502484
MgIM767.06G069800,60.2361829060884,154.367577319064
MgIM767.02G142900,60.1773413595635,45.4755503728291
MgIM767.08G167000,60.1741415293552,2.0000342629336
MgIM767.14G172500,60.1400488158728,75.9164990327784
MgIM767.10G175300,60.1374929592689,157.833413005011
MgIM767.08G235200,60.0895755461333,13.9831958590238
MgIM767.14G202300,60.0602964229401,18.7800524144451
MgIM767.08G122500,60.0576273024475,149.882377604084
MgIM767.05G095300,60.0486384190398,2.6998350083531
MgIM767.05G100800,60.0474950094354,17.2627384996728
MgIM767.14G039200,60.0196663302098,354.657033205334
MgIM767.13G007200,59.9980422283429,51.3279079852042
MgIM767.04G222700,59.9169234102474,297.179103438771
MgIM767.13G148000,59.8820788418909,287.504319519888
MgIM767.11G052400,59.873373519888,185.923469372338
MgIM767.13G184100,59.8589592785401,12.9030376184317
MgIM767.12G160900,59.8422523828532,116.286996356708
MgIM767.13G187300,59.7155594724193,120.877133826978
MgIM767.10G105400,59.6966718521982,57.4646065042483
MgIM767.14G125300,59.6915829510497,66.509756099608
MgIM767.01G022700,59.6503836522922,55.2872171181709
MgIM767.13G068500,59.6360462655919,239.741520635182
MgIM767.12G048100,59.602292592894,101.641904181583
MgIM767.06G046200,59.5833283030924,122.299656295274
MgIM767.10G029500,59.5448896431918,49.6945002516433
MgIM767.13G156500,59.4752612802536,133.754467244529
MgIM767.10G036500,59.4752340296868,173.902915271132
MgIM767.10G178600,59.4504283326067,56.4592237390454
MgIM767.09G125600,59.4305800953187,112.414535948204
MgIM767.04G008900,59.41983757003,174.110012427214
MgIM767.06G098800,59.3844646417201,44.3926678076289
MgIM767.04G119600,59.3134447342125,26.7287899253007
MgIM767.10G176700,59.2736999697614,284.863498571657
MgIM767.10G086700,59.2413950565117,134.68272194794
MgIM767.06G106900,59.2108033541722,12.2119419566468
MgIM767.13G190300,59.2092501764968,40.0690534486162
MgIM767.14G139400,59.1854918512837,98.7950132920665
MgIM767.02G067800,59.145140946939,71.7718324912176
MgIM767.09G013000,59.1212366781087,27.5788359962914
MgIM767.01G098600,59.0536309943751,133.154317889761
MgIM767.03G048500,59.0184900066378,78.4485899166036
MgIM767.13G120500,59.003880580952,17.9006386980223
MgIM767.14G091100,58.9909126686161,142.673449941175
MgIM767.13G134000,58.9550914958078,0.0931098153628214
MgIM767.09G106800,58.9125590531179,45.9636586509958
MgIM767.06G097700,58.8941101115136,88.5300082872039
MgIM767.07G014400,58.8711342407707,207.713851376999
MgIM767.04G087600,58.8689291871729,84.79807688024
MgIM767.08G178800,58.8367354817532,153.129973752534
MgIM767.10G054900,58.8184557318253,25.2759498338449
MgIM767.03G100300,58.7948857515986,45.8006771928605
MgIM767.07G068900,58.7937484270921,56.8401933644275
MgIM767.09G059900,58.6949336911113,142.012821767477
MgIM767.06G138400,58.6618629027354,67.4089101643642
MgIM767.04G058300,58.6514470063927,103.021156995694
MgIM767.03G094100,58.5721754750886,24.1459978623609
MgIM767.04G097100,58.5543091604816,42.9699480271751
MgIM767.03G001300,58.5365657558246,153.176771189143
MgIM767.05G031100,58.5313965771372,188.271540520116
MgIM767.01G000300,58.4093436548781,122.668416559923
MgIM767.02G095800,58.4036612202263,106.722239492176
MgIM767.06G006100,58.3828034381515,126.330635173774
MgIM767.06G081300,58.3659558479172,146.793876730419
MgIM767.01G097200,58.3532401732759,127.27177037923
MgIM767.04G102300,58.2504894766466,18.436751764128
MgIM767.02G011600,58.2263777231372,112.995538268834
MgIM767.12G084600,58.2008477452229,75.4878393398308
MgIM767.02G072300,58.0700553438944,75.6103531532971
MgIM767.14G166200,58.0694749563587,320.563035939635
MgIM767.08G202600,58.0684162585492,121.181132557746
MgIM767.01G016300,58.0518869373335,65.2352674698804
MgIM767.13G155100,58.0088896793937,52.2249336706821
MgIM767.14G323200,57.9883588260074,112.413733880883
MgIM767.14G063100,57.9751140675198,94.8483592175417
MgIM767.10G138900,57.9693592685784,63.5337577621931
MgIM767.06G109200,57.9445210358864,18.6985743361756
MgIM767.08G156700,57.8496722448347,97.9346530559067
MgIM767.05G013500,57.8405049912862,375.649632301546
MgIM767.05G026600,57.8224689139205,70.5988401296164
MgIM767.10G074100,57.8092746857668,393.417682973954
MgIM767.14G049200,57.7966005062743,68.5983610688606
MgIM767.13G178200,57.7654472758024,95.1273632618085
MgIM767.14G022100,57.7452100341802,78.3770072978839
MgIM767.10G063200,57.7277180723502,73.3502655590288
MgIM767.12G171000,57.7077229104058,93.515998399574
MgIM767.14G236300,57.7072832503965,83.0750142125157
MgIM767.02G009200,57.6914703741747,104.146363518925
MgIM767.13G089400,57.6900733737907,31.0186947949755
MgIM767.05G073800,57.6193837345065,50.139941639566
MgIM767.04G089400,57.5745135420479,30.7012216343669
MgIM767.14G082900,57.5685555767411,164.126601953454
MgIM767.01G034400,57.5654159134201,55.3772850763059
MgIM767.13G012700,57.5335243500811,19.4146253988011
MgIM767.04G200500,57.5214346639926,35.9872321499142
MgIM767.10G169400,57.5087245903436,40.125234110341
MgIM767.07G012900,57.4083064704623,38.9768350981038
MgIM767.14G195100,57.3833269606951,57.8430208900212
MgIM767.05G102900,57.3212903449774,4.51726681493029
MgIM767.09G091500,57.2863905050356,41.0211120436885
MgIM767.13G129700,57.2769285683265,17.9659568056381
MgIM767.04G002300,57.2269929133447,37.8981641115972
MgIM767.05G014100,57.2198311915858,27.5231320623311
MgIM767.05G040500,57.2131071068314,49.7834469837798
MgIM767.04G025000,57.1382298957434,25.5779019089811
MgIM767.03G058400,57.1006387732758,70.815540627282
MgIM767.11G111500,57.07359092703,103.61230191051
MgIM767.08G156100,57.073094060956,26.5959539096891
MgIM767.14G052300,57.0632613756426,79.4106518978534
MgIM767.08G150600,56.9792413417951,125.120640350671
MgIM767.06G099200,56.910908790553,142.042222030788
MgIM767.06G098600,56.9037761015824,107.364800814171
MgIM767.01G090700,56.8350264407178,7.80710528793874
MgIM767.14G316600,56.7617701676044,11.2929504090246
MgIM767.12G061800,56.7351468853116,129.844127652087
MgIM767.12G082400,56.699230103485,30.3096177792729
MgIM767.13G090100,56.6957721706775,65.0575176499031
MgIM767.08G068400,56.6799591529997,18.1552179343986
MgIM767.02G124800,56.6669178929209,24.9763628224804
MgIM767.05G052400,56.6480866028182,67.6070917301487
MgIM767.14G314400,56.6442648821328,39.7437596976499
MgIM767.06G057900,56.6121709628954,130.255989081839
MgIM767.03G006400,56.6100497773958,7.87606713846913
MgIM767.14G197100,56.6052293633119,326.459878958583
MgIM767.14G178000,56.5796271748662,146.680848326053
MgIM767.12G145800,56.5765348002208,20.7655957354898
MgIM767.05G004500,56.5678422143669,141.423821259205
MgIM767.04G066100,56.5444026518074,38.0481346581562
MgIM767.01G082100,56.5157574858931,19.9118277033798
MgIM767.13G133300,56.4750476377452,70.7140774748992
MgIM767.08G170100,56.4640679390783,32.2043691778019
MgIM767.14G276700,56.4184422751118,14.1114579645099
MgIM767.04G029700,56.3555707868833,90.0702080571775
MgIM767.14G232400,56.3518907372278,95.3828637140882
MgIM767.11G037200,56.345490134268,5.05832186728285
